Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
Q15323,2,9.419755266063699e-05,0.0021551724137931034,0.0006361870439007797,downregulated,darkblue,,circle,30
YALI0B16896g,2,0.0,0.0010775862068965517,4.204072576457796e-06,lowly_expressed,lightblue,,circle,30
YALI0E08360g,2,0.0,0.0010775862068965517,0.0015086748517669371,changed_regulation,green,,circle,30
YALI0F02695g,2,2.3181358480897083e-06,0.005387931034482759,0.0060903926817574335,upregulated,red,,circle,30
YALI0A11220g,2,0.0,0.0010775862068965517,3.667433631343359e-26,downregulated,darkblue,,circle,30
YALI0F07733g,2,1.1739632883016524e-05,0.003232758620689655,0.0022620690490470358,upregulated,red,,circle,30
YALI0E18634g,2,0.0,0.0010775862068965517,0.00015597826172259897,changed_regulation,green,,circle,30
YALI0D16797g,2,0.0003829300970152862,0.009698275862068966,0.011327515281663087,downregulated,darkblue,,circle,30
YALI0F31163g,2,0.001035401334299054,0.005387931034482759,0.008851551507187493,downregulated,darkblue,,circle,30
YALI0E16599g,2,0.0,0.003232758620689655,0.008086808766580607,upregulated,red,,circle,30
YALI0B08118g,2,0.0,0.0,1.899861425857035e-39,highly_expressed,orange,,circle,30
YALI0D10879g,2,0.0006947057837270027,0.004310344827586207,0.003950397431530331,downregulated,darkblue,,circle,30
YALI0D12793g,2,0.009284772961962008,0.005387931034482759,6.540103653271582e-05,lowly_expressed,lightblue,,circle,30
YALI0D21912g,2,0.00038696173448056297,0.005387931034482759,0.0029362498522892116,downregulated,darkblue,,circle,30
YALI0E14036g,2,0.0018785105828962546,0.003232758620689655,0.0010828893703291914,changed_regulation,green,,circle,30
YALI0B00308g,2,9.711906301489692e-05,0.00646551724137931,0.007568866845372989,downregulated,darkblue,,circle,30
YALI0D13640g,2,1.5184463724648057e-05,0.0021551724137931034,1.4717011675111568e-05,changed_regulation,green,,circle,30
YALI0F14575g,2,0.0,0.0010775862068965517,0.0012936455859290593,downregulated,darkblue,,circle,30
YALI0C01738g,2,0.0,0.0,1.899861425857035e-39,downregulated,darkblue,,circle,30
YALI0D18403g,2,0.0001240604124580111,0.005387931034482759,0.009001211971135145,downregulated,darkblue,,circle,30
YALI0E33869g,2,0.0,0.0010775862068965517,4.405137308645652e-06,upregulated,red,,circle,30
YALI0A02541g,2,0.00016853642360515153,0.010775862068965518,0.01465076082197845,upregulated,red,,circle,30
YALI0F28039g,2,0.0,0.003232758620689655,0.004282221624908521,upregulated,red,,circle,30
YALI0E23826g,2,0.0,0.003232758620689655,0.007869117865566846,upregulated,red,,circle,30
YALI0D12320g,2,0.0,0.0010775862068965517,0.00018316728861257354,downregulated,darkblue,,circle,30
YALI0B07601g,2,0.005805800292065426,0.01293103448275862,0.007716703366190119,downregulated,darkblue,,circle,30
YALI0F03025g,2,5.1823791902296825e-05,0.003232758620689655,0.0014123196941810677,changed_regulation,green,,circle,30
YALI0D24453g,2,0.0,0.0021551724137931034,0.003431674208564793,changed_regulation,green,,circle,30
YALI0D25036g,2,2.3009167490229222e-05,0.0075431034482758615,0.006997096926666877,upregulated,red,,circle,30
YALI0C15829g,2,0.0,0.0,1.899861425857035e-39,downregulated,darkblue,,circle,30
YALI0E07513g,2,0.003909326514750912,0.004310344827586207,2.708567770213331e-06,lowly_expressed,lightblue,,circle,30
YALI0F18722g,2,0.0,0.0010775862068965517,6.431906229695205e-08,lowly_expressed,lightblue,,circle,30
YALI0E33099g,2,0.001867305994203043,0.004310344827586207,6.222790129611913e-07,highly_expressed,orange,,circle,30
YALI0F27885g,2,0.0011137489463163728,0.008620689655172414,0.003531816447893818,upregulated,red,,circle,30
YALI0D07612g,2,0.0,0.004310344827586207,0.0062601780275329914,downregulated,darkblue,,circle,30
YALI0B15015g,2,0.0001699392812406759,0.0075431034482758615,0.008383084170873932,downregulated,darkblue,,circle,30
YALI0C19096g,2,0.0,0.0010775862068965517,0.00033007830887575655,upregulated,red,,circle,30
YALI0F10439g,2,3.874815558779402e-07,0.0021551724137931034,0.0008151886136899638,downregulated,darkblue,,circle,30
YALI0B08756g,2,0.00013065172532386785,0.004310344827586207,0.005935373723290219,downregulated,darkblue,,circle,30
YALI0E13486g,2,0.0,0.0010775862068965517,1.5527632252005758e-06,highly_expressed,orange,,circle,30
YALI0E23562g,2,0.0,0.0010775862068965517,0.00020804731691357716,lowly_expressed,lightblue,,circle,30
YALI0F06116g,2,0.0018819523111893732,0.0075431034482758615,0.008765168543676781,downregulated,darkblue,,circle,30
YALI0F05632g,2,0.001878510582896254,0.0021551724137931034,6.545644530611661e-05,lowly_expressed,lightblue,,circle,30
YALI0B21472g,2,0.0,0.0010775862068965517,1.5544297228833498e-06,downregulated,darkblue,,circle,30
YALI0C21494g,2,2.324889335267641e-06,0.0021551724137931034,1.4598504817501263e-30,lowly_expressed,lightblue,,circle,30
YALI0A17985g,2,0.0,0.0010775862068965517,1.0322701751639625e-30,downregulated,darkblue,,circle,30
YALI0A07799g,2,2.3483730659269103e-07,0.011853448275862068,0.02291218631132193,downregulated,darkblue,,circle,30
YALI0E28578g,2,0.0,0.003232758620689655,0.004006760391596158,changed_regulation,green,,circle,30
