Gene,WT_NoIL_Shock_rep1,WT_NoIL_Shock_rep2,WT_NoIL_Shock_rep3,WT_NoIL_Early_rep1,WT_NoIL_Early_rep2,WT_NoIL_Mid_rep1,WT_NoIL_Mid_rep2,WT_IL_Shock_rep1,WT_IL_Shock_rep2,WT_IL_Shock_rep3,WT_IL_Early_rep1,WT_IL_Early_rep2,WT_IL_Early_rep3,WT_IL_Mid_rep1,WT_IL_Mid_rep2,MT_NoIL_Shock_rep1,MT_NoIL_Shock_rep2,MT_NoIL_Shock_rep3,MT_NoIL_Early_rep1,MT_NoIL_Early_rep2,MT_NoIL_Early_rep3,MT_NoIL_Mid_rep1,MT_NoIL_Mid_rep2,MT_IL_Shock_rep1,MT_IL_Shock_rep2,MT_IL_Early_rep1,MT_IL_Early_rep2,MT_IL_Mid_rep1,MT_IL_Mid_rep2
YALI0E07337g,23.3605698,29.98957362,21.4518467,40.24885547,44.69627403,42.70840228,37.22846342,12.88129685,15.32885117,20.49065804,42.6679626,33.67417785,36.70809236,20.83947369,21.67280162,28.27869523,22.26067936,25.68409291,32.48767375,37.57276243,32.26880904,30.71385586,30.0962508,28.14221085,18.81873489,25.59244083,32.90541133,39.54225664,43.44368171
YALI0E07348r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07359r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07381g,1.418838512,3.413307571,1.117450234,3.709022818,4.00977714,6.775454691,7.317601356,7.84577002,5.89264928,12.01078316,43.54841262,39.19546913,40.72385,26.31864175,2.155018323,0.883980719,0.5268519,1.365620832,4.939906556,4.721407506,4.468918033,3.021212407,4.346958484,8.429262203,10.75904931,6.974483874,13.45359442,21.650342,31.90174096
YALI0E07403r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07425g,59.25160051,63.4815792,78.1418492,52.86592833,54.14041221,66.59343069,46.71490713,69.59152612,72.5314012,82.321418,63.38530855,63.94573843,78.81597303,49.83676617,99.96512692,120.0371698,124.0223017,119.1237538,39.80991699,49.87917135,52.36489095,35.77759625,47.76358117,47.51440982,47.70693316,45.51630101,35.29950106,35.2985533,34.63892547
YALI0E07447g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07491g,14.54415184,14.93610776,16.22689699,37.20597716,37.44958508,30.76226516,24.70724231,2.280248706,0.871325411,2.710725303,13.82006956,17.68971364,15.67603794,35.50970991,25.66011411,28.44749565,26.70150866,28.50770394,22.18731794,32.94546429,28.02907153,24.97954491,23.08499917,21.26221113,19.20339916,36.24256513,49.81731458,62.389586,57.31282486
YALI0E07513g,45.70309178,49.95937331,49.47112436,85.8474806,86.23157604,76.7113466,80.74910772,20.42340404,25.93011745,26.31877837,103.029031,116.2637589,97.29391438,87.42379119,43.26531024,40.71931385,38.31584961,46.53795329,79.54029823,108.2632113,93.00104023,78.64692427,88.19149189,44.80374854,46.55421662,80.38715074,125.4721852,144.7710149,113.5210826
YALI0E07535g,97.44573527,90.36922001,71.68209701,44.7735737,45.69526743,239.3651974,206.7344601,202.4221424,175.9215811,154.94703,70.27485086,53.67261853,68.49696914,301.7736457,140.7928285,96.001443,102.921055,107.8522751,157.1848616,156.5368405,213.6626594,123.7546561,183.6436555,198.7474518,214.4646083,69.82246718,55.22786758,79.23420054,110.0193887
YALI0E07557g,29.23224404,31.96380172,29.88582848,24.98750579,18.28814894,18.51250351,12.47662975,6.760459196,6.493888916,5.641548344,10.38510912,6.370014162,10.77383103,4.093155924,9.110043785,25.7403919,25.68922046,22.817141,22.97331369,24.51542145,31.43470508,23.31837114,24.35701444,12.510911,14.45216985,3.954719646,7.621584719,6.728816037,8.327337596
YALI0E07579g,15.48628313,11.26949083,13.32493226,9.08810338,9.268043041,6.329427824,8.586639812,0,0.518458333,1.60181914,6.221070464,4.518064129,3.621989741,4.793993119,17.69332143,18.26323801,21.06811612,21.43664854,8.382194382,12.46223701,9.987099376,11.58710641,8.837322934,15.31267355,13.58315049,10.07452422,12.2658328,11.01168195,12.20365197
YALI0E07601g,24.69638273,27.21264274,25.20211721,19.82861085,19.30761134,30.88636115,19.80840414,39.33895964,38.29982768,40.10298146,39.66363581,46.10033396,43.89395866,41.90518835,33.553607,33.09658913,31.45973276,34.99355895,16.64510646,21.56141003,21.33164395,16.24548374,19.43742527,75.43104625,63.91780153,17.79487502,29.44675431,29.7837192,40.55173165
YALI0E07623g,169.1708737,169.1945479,166.5034272,246.803621,258.2976509,285.2433085,264.1306857,82.56425948,77.35720532,91.91719374,165.7970424,164.453206,155.9488708,210.8303678,318.7030517,326.6347347,327.2112445,326.1106178,228.7381402,242.8872223,224.2594524,203.0490824,210.5027317,150.6659418,154.44414,187.7745658,278.0458551,275.4749621,270.3102017
YALI0E07645g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07744g,149.0026702,163.9751683,208.6505128,292.2484627,363.7367307,640.3396207,683.625436,436.4152693,430.8023685,386.4792804,243.6553787,238.0728744,269.7257921,133.8110501,65.61047455,68.08457833,73.13896629,68.65137321,168.968975,193.48867,191.3776565,168.1686906,185.2272696,1498.73768,1305.011967,87.2302685,155.8616386,178.8120386,357.3740582
YALI0E07755r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07766g,6.691819246,8.669752341,7.420350975,1.82839153,2.849226238,0.985072922,1.532621754,0.711288848,0.968275703,2.035927167,0.133546049,0.366867914,0.14547201,1.6580164,2.460139523,8.992607951,8.007901524,7.325927827,5.421141584,3.583540908,4.528363735,6.352082423,7.811585569,2.688704183,2.852020113,0.226689617,0.065826835,0.738879494,0.962312388
YALI0E07788g,24.87387632,25.64397574,19.73447028,22.00019184,23.24273365,15.47609653,13.19079888,10.86765239,14.32241144,20.88859283,19.80100061,33.72933074,25.20280789,34.54035362,15.33234751,8.968530563,9.937625649,11.11160311,14.79013939,19.67253127,16.85879258,14.03694387,14.92553588,15.5011529,14.30579161,13.05105515,17.63134318,20.15695705,23.09413253
YALI0E07810g,8.547952245,6.010342301,10.84015759,130.3734327,126.1064864,192.9275608,205.8993892,50.57427692,47.87895469,67.3317982,347.0956099,438.2556171,494.5482368,256.3021,56.74369495,22.20952343,27.50030268,20.45884744,75.59931443,70.03496724,64.10743769,46.88486112,63.24932542,115.2789843,119.2191703,50.82823262,97.41375581,123.7599493,179.2304997
YALI0E07832g,2720.569878,1930.165862,2730.241875,3989.092866,4334.9107,6440.823677,5901.085338,2304.13131,1925.219854,2323.239349,3179.098756,3961.359605,3462.763572,2898.632849,1357.607163,1457.641639,1613.062942,1330.554125,3843.418355,3353.912067,4286.573254,3659.129182,4604.856342,2755.43442,2926.283902,2843.014717,2832.873607,2402.906591,3380.577284
YALI0E07854r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E07898g,69.31705326,51.08684989,71.97137101,32.73713776,41.1141449,62.4201266,42.25276975,60.8341412,59.85588899,66.85752623,38.1681398,43.4652609,43.88992676,17.24457493,69.54307567,73.51750276,79.25102726,63.10720395,32.14527571,36.83637817,40.5442799,23.28992615,39.29453997,70.59402045,81.67346752,22.60309544,18.81364404,23.07582084,29.56041665
YALI0E07920g,207.2597873,204.9154917,227.0172153,63.04671204,71.5144656,64.90388076,42.53904559,104.1385952,111.564047,91.24188833,68.54009343,46.80432059,54.99763125,41.86968634,152.5880572,183.794765,186.1167881,165.8503957,54.08100824,85.35548931,99.1867864,45.26071218,65.94874725,139.7673233,117.9984643,56.23089384,37.14750107,35.30438328,36.25581894
YALI0E07942g,24.3417229,21.89930546,26.20271507,25.14562137,27.79032634,31.00249651,23.38303986,68.85136982,54.8588871,64.81692742,61.96281128,60.13490079,68.87107249,55.4318195,38.24454533,41.34759306,56.25013347,42.78174492,31.09702685,32.79846312,33.44252721,28.74461055,34.68702667,62.27550246,65.64175257,34.74744462,42.40162714,46.52966915,68.18057847
YALI0E07964g,11.4330831,8.999304331,8.094819234,10.25100297,9.927442902,7.52828299,5.504701078,9.585934422,4.880229085,14.20378515,17.55883234,15.91799116,17.2141878,6.757952029,1.911371027,3.333529983,3.528606858,0.520661537,3.659190041,8.840495535,6.179244688,3.5860888,4.396057306,5.356284988,5.657711114,0.794812977,1.125151265,0.647659803,1.198669816
YALI0E07986g,30.9145652,28.09754709,42.00593659,56.14251203,61.79659576,60.65738705,60.014385,56.12263812,62.11742492,57.34302545,44.87859986,46.21745645,47.29066199,59.68626171,52.18687186,43.6121233,49.55269036,45.41163127,77.82202978,62.84894823,60.14349114,66.99263466,84.86770488,46.47329514,46.20266961,36.84661424,65.90449547,64.8387511,57.47554427
YALI0E08008g,0.266063895,0.178400306,0.354723124,0.377653807,0.362036869,0.048141642,0.116918604,1.008083519,1.198792147,0.519826769,0.835398191,0.621547512,0.682500838,3.565283062,0.655799107,1.579801344,0.744632824,1.300507012,0.43070037,0.2599894,0.3062401,1.403089462,0.499111833,4.778183745,7.394554813,0.324971716,0.231626362,0.192586065,0.396036283
YALI0E08030g,75.18652173,79.19957387,75.89499739,168.0443345,187.6599683,152.6867359,130.9668427,97.77564324,95.52303104,69.43534893,123.4563725,131.4898119,124.312584,136.6767513,65.07408759,52.79188009,52.06460139,57.87251847,110.8757742,121.7243637,114.2720289,82.72970682,88.03749746,76.64233608,76.92122101,123.1268426,141.8873811,139.0828932,116.3013182
YALI0E08052g,6.943586884,5.301640643,5.9511638,14.91247493,14.4781364,9.238943,11.59578058,16.08042896,12.28926156,9.678288936,15.77802332,19.10432836,11.40372062,25.71625279,8.515596228,7.098210531,7.416645431,6.785024639,19.96610497,14.48030693,15.24099981,16.91975402,17.63213578,13.13895018,10.36617527,6.092730392,7.076903858,8.872122069,16.1650267
YALI0E08074g,0.880094779,0.553235922,1.194317592,9.235271787,8.774410174,4.837051207,8.339235386,12.59088148,9.078687036,7.818350843,47.27931496,40.56596852,51.6425634,20.10231632,1.518491484,1.690673506,0.671760163,1.075464815,11.07879772,8.958347575,13.10557019,7.797190489,6.662876721,12.48629058,19.60678384,2.931687211,5.937904219,5.17596974,6.877613699
YALI0E08085g,160.0361476,204.2450809,185.3009707,115.1462939,106.2323938,257.2867262,228.1908015,515.9936705,594.0687182,351.1161438,594.9295026,416.6675748,598.6608029,177.2185246,195.2523037,370.8438875,352.5946793,381.5486976,106.2706347,108.9116949,102.2912669,473.3206394,107.7859387,1482.03748,1502.289629,160.5122647,213.6188109,410.2432069,1352.80312
YALI0E08096g,4.11642048,4.303875573,3.495255306,1.118107705,0.468943619,1.044488207,0.984384593,1.80105236,2.901258809,3.429762891,4.937012632,6.936123756,9.061391296,1.973181429,0.254835488,0.561730712,0.263050164,0.300810161,0.264260336,0.355471321,0.272710959,0.454352793,0.569532,3.012050702,2.381858277,0.382666733,0.616715744,0.41575879,0.410386242
YALI0E08107r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08118r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08162g,512.0858115,445.1096348,451.341924,378.7888759,409.405499,330.9181248,288.5763513,107.9753315,108.6489181,132.6067174,147.9211594,158.0917676,133.3931447,130.5372179,257.1046737,388.9114922,378.1002735,381.0998393,535.1766441,507.2592927,519.099549,384.2668514,469.1893542,110.159533,128.9174853,182.2995541,182.5209699,131.606496,207.1217161
YALI0E08184g,89.98203816,102.4746871,95.42624889,94.03392141,80.25836735,91.22631842,101.3155619,64.77367353,53.55336453,52.58725807,36.4841999,46.2439664,37.49699169,86.49799469,126.8600603,117.1536502,132.28564,140.7008573,120.4549678,80.74291097,71.70778381,127.7328724,120.4762962,225.8582362,220.2560094,73.01048336,92.55968453,93.00957958,145.7165568
YALI0E08206g,44.80847726,48.69907703,45.66491897,66.78712006,76.50275807,123.9889444,123.7167066,272.392128,276.7498608,230.062081,89.62966481,104.3322219,101.8176537,64.80247833,26.66514589,24.35149699,24.39689545,25.76991299,66.73901365,77.53245095,75.99952605,53.48665253,64.65060203,425.9548395,391.9580992,37.56140046,34.47352124,31.29442048,47.24382425
YALI0E08228g,14.45386426,12.8499682,13.00250822,22.452418,21.50465679,18.91411049,17.12657684,14.97240226,16.83189379,18.0909157,22.38751124,23.42245202,17.76592459,33.58014625,17.81307318,14.54412721,17.07390415,17.9027467,27.37795434,32.1990576,32.58586066,21.80508954,24.30128182,38.13262889,34.87994083,26.45236939,32.40635375,37.39612614,36.76689147
YALI0E08250g,0.088395908,0,0.151523568,0.241977961,0.360844651,0.167940876,0.291333952,0.623646506,0.44020584,0.712408037,0.208161788,0.262096452,0.255094989,0.06460986,0.43575967,0.509429064,0.101206457,0.169743663,0.361500663,0.331114687,0.572309298,0.237739725,0.296112033,2.412974049,4.367528249,0.206119172,0.230863597,0.22394384,0.394732102
YALI0E08272r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08316g,21.83079595,21.32865771,19.36344208,17.84887301,23.24900695,23.38202939,18.6024665,19.79432695,19.47587845,24.27652967,23.16629827,30.45295181,28.6642605,41.18834554,34.53835597,42.11017426,44.35532852,44.18412998,15.75845144,26.43845293,30.86224987,18.00381968,20.66205905,32.53532745,36.21066538,24.98281681,23.07675127,28.53268572,43.24599331
YALI0E08338g,14.68795137,14.18451949,13.96812793,23.11317664,25.01346637,17.59532847,14.59207001,25.77198525,28.10045863,29.95446403,28.53540385,33.31341769,33.96023091,33.67261812,22.19013314,20.01674438,20.34099459,20.37745062,28.62189196,33.87044375,30.49888505,23.92725422,26.55154712,36.69511519,30.81097836,18.1411114,24.82331658,36.90833266,50.53500827
YALI0E08360g,47.81389917,42.13736767,42.49780098,81.81525045,85.48956579,79.40618383,75.9968218,17.97362704,13.12887716,17.44743801,58.27337484,65.2195471,50.56667666,58.65520864,61.20063,61.7874991,64.95197704,62.15397101,80.21154212,86.15840086,88.02205324,63.13993521,73.00951991,45.39451527,51.06742154,45.39127236,76.40750781,73.63757035,63.88743638
YALI0E08382g,8.912264126,14.32596766,14.36758846,12.87605431,17.64084911,22.50421965,19.40710184,40.85781602,33.85297251,37.60397057,40.28815089,55.76730642,59.90945596,41.17844287,20.71184658,18.89933624,11.17564635,15.22471958,26.80664048,30.37708386,26.5495339,21.95518897,26.14414102,38.29849622,53.42815987,5.99054939,8.49764592,13.82356892,32.83312974
YALI0E08387g,0,0.723158384,0.410827292,0,0,0.390291169,0,16.62717066,12.78786736,5.004492983,0.42329328,0.387613421,0.461094316,0,2.126662819,0,0,0,0.735105142,0,0,0,0.19268433,3.098993457,0.951566861,0,0,0,0
YALI0E08392g,0,0,0,0,0,0.145708703,0.265405231,2.735498359,0.381930972,0.885005075,0.632117964,0,0,0,0,0.187511062,0,0,0,0,0,0,0,0,0.118417209,0,0,0,0
YALI0E08404r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08448g,94.68666039,105.9338842,106.8718769,116.6928333,108.2144957,109.6369144,92.21752878,122.1158801,112.9490984,102.2012974,93.51684214,96.66385428,130.1035718,95.22810452,131.196077,150.3232733,152.6656893,161.5511158,104.6090476,115.3961895,117.3444218,77.32072402,126.6546998,55.55512661,47.87232305,71.77851798,59.06252527,61.07352962,57.77734693
YALI0E08470g,2.004269177,2.807782951,2.760759402,3.363780443,4.619070603,2.185630546,2.123241844,12.7937154,13.36758402,10.06939107,7.016509405,10.47693236,7.849669637,5.728999333,3.069955926,3.787723443,7.621790813,5.135805404,12.95353275,12.3106329,10.45064758,7.64403139,11.5672257,6.016179298,5.115623444,2.78979355,0.685476771,1.670962293,5.178253605
YALI0E08492g,0.395718291,0.199001816,0.141316513,0.180542115,0.310649667,0.214803985,0.032605065,0.38775728,0,0.217445964,0.232967309,0.106665118,0.190328858,0.578472552,0,0.414643625,0,0.241781402,0.278147892,0.193341831,0.256203327,0.187814039,0.265118488,0,0.174570825,0.065908939,0.028708263,0.358042889,0
YALI0E08514g,44.74773117,50.68612466,40.39655085,48.33148497,39.90670807,40.81091725,35.49155599,28.7247604,31.22101681,32.31121312,42.53598936,44.29583095,46.66629926,86.08371442,89.7661188,77.30314159,82.45927928,85.64157599,47.75507453,65.01343312,53.12355871,58.51694266,46.46539294,41.18719356,46.93581467,56.75168891,59.14689093,75.45167366,76.54032958
YALI0E08536g,71.77555573,86.01700795,75.28541464,74.98408096,74.59953806,55.87053019,61.05677874,66.67878157,68.4252291,70.43071077,61.77700183,61.89918672,55.6709475,67.96701115,68.63337396,74.59679187,74.00292932,78.0912409,65.88121328,88.51800517,71.51665787,80.54580391,73.26932527,40.53789907,43.0663099,55.87957029,47.8128415,58.66207656,44.46727796
YALI0E08558g,13.11739969,10.35356857,11.31702883,10.97849918,10.84308084,6.790308491,8.632111867,16.905339,20.95058244,16.27760143,11.8905685,14.11966559,13.70449903,15.61969495,7.258642026,13.56269329,13.67569993,11.91961073,15.8868354,22.19791555,21.06305039,12.45144272,17.66958956,6.833163567,12.30159359,11.37238471,8.092013955,8.677383773,13.20864312
YALI0E08580g,7.283707695,8.673714449,6.558967706,3.970010498,3.879029788,4.064450436,2.765438003,8.062152851,9.285731298,8.666475166,6.20911821,8.167368176,8.295693976,4.557145654,4.251273864,5.067683175,7.182900053,5.716728051,3.365951766,9.413965762,8.614110778,4.03773004,4.590962096,4.227666906,4.986889714,4.716685911,2.333470786,4.281021927,5.126004785
YALI0E08602g,223.0960498,209.7028227,236.8400721,193.099428,189.6898192,166.2333806,149.5410136,345.7675012,317.7757995,388.8050996,156.9075295,184.6023556,194.2446871,293.0531464,371.3714395,328.1301952,353.7547875,352.3384262,200.4505134,206.5516728,216.8190318,177.7064095,193.0848339,52.25533378,55.00497262,216.9092039,151.8248211,173.4153149,99.73222578
YALI0E08617g,117.7191627,112.032156,112.6058044,198.0033894,208.7744683,211.1784978,222.0737643,50.24384742,48.00118847,60.70613042,178.4013201,186.6450911,176.5332524,125.0599286,95.41852223,87.79216878,87.94802873,88.77810498,156.635737,171.4171886,169.1607642,154.6428573,167.8983965,152.6213286,144.3562171,131.5395201,198.0230901,229.2583528,199.2482786
YALI0E08646g,26.84289076,36.75229594,40.81259618,56.78812075,56.80888753,54.56591328,66.71487645,15.99790927,9.025081184,7.67812622,46.1099748,33.15422193,48.98969199,33.46126933,37.79439128,39.01129106,32.73277926,35.7223741,57.44897036,48.23812463,52.31592972,49.30225726,52.03004811,18.82037122,23.23734964,32.61251021,52.01897974,68.47006208,70.07292384
YALI0E08668r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08712r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08756g,67.4667299,81.08413377,68.09462364,115.2508859,85.06100999,75.03347721,62.73753106,16.62717066,14.96180481,13.82820429,24.33936358,22.77228848,21.67143286,15.24042753,53.78684712,62.65715605,57.62442651,64.20175143,46.49540025,46.89790938,40.69353313,57.55773636,45.71435728,74.24671824,64.38935759,5.149430058,10.38021592,9.367936441,18.22085145
YALI0E08778r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0E08822g,26.51730314,29.79958321,31.65695586,41.36174432,39.60021279,42.68165311,40.52616256,58.87305198,51.65333292,45.48274059,50.09236699,59.26828611,55.19211964,44.58097734,38.14617835,41.12860548,44.27709753,43.87871597,43.30185385,48.57153274,51.92657904,34.06504555,46.62233674,47.24503233,55.68162311,40.34586359,51.58712406,54.12585499,63.29364339
YALI0E08844g,59.21541702,54.99474876,62.20911186,57.6904675,66.43707024,65.46692028,55.20428795,52.81616063,57.17506649,53.61164075,30.59450948,46.56735958,43.41418163,37.04229706,54.83576448,73.20431842,75.23445125,72.31363959,76.70577124,99.2195044,102.2471895,63.15668602,82.72580566,57.07657283,46.7747977,61.66159076,58.28110455,62.79709453,63.00208553
YALI0E08866g,30.53729559,29.04392208,27.33504518,41.22084724,42.33570459,44.43607747,32.55144291,18.09124149,19.82847206,20.09506296,34.41408778,48.85819902,42.25573277,56.84290661,29.30068772,29.1066822,25.62870351,27.28302738,17.94134664,26.18434476,26.65404816,27.9659685,19.58800701,56.06742634,56.17596883,29.6756718,54.56727304,66.21023913,72.3169612
YALI0E08888g,102.1616961,92.13298071,105.5984557,68.09709765,69.88020329,119.1421484,99.06642539,45.60065487,47.56955164,50.99964977,58.37747525,68.07647538,59.54161873,60.97792191,71.33340991,91.03204105,87.77479054,88.64764595,67.80730775,110.6853816,106.731957,85.15202063,88.29202172,99.4120986,87.44304213,47.13327791,58.54146237,64.77014267,77.83650271
