Gene,border,centrality_betweenness,centrality_degree,centrality_eigenvector_weighted,class,color,feature,shape,size
YALI0D21208g,2,0.09676584253163886,0.00980392156862745,1.4261898482817081e-06,control_overexpressed,orange,,circle,30
YALI0C21604g,2,0.0,0.0007541478129713424,6.3941771816284745e-24,changed_regulation,green,,circle,30
YALI0A07018g,2,0.0,0.0007541478129713424,1.1806233020679493e-09,case_upregulated,darkblue,,circle,30
YALI0B17072g,2,0.007420220231817304,0.010558069381598794,5.340089830688276e-08,changed_regulation,green,,circle,30
YALI0E32131g,2,9.857515702382662e-05,0.0022624434389140274,1.0536501530106347e-09,case_upregulated,darkblue,,circle,30
YALI0F11319g,2,0.0017159873569804684,0.004524886877828055,3.590326168240114e-10,changed_regulation,green,,circle,30
YALI0C07150g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0F06259g,2,0.006434402490084746,0.008295625942684766,0.00031920672884131536,control_overexpressed,orange,,circle,30
YALI0D25278g,2,2.2766726429323544e-06,0.0015082956259426848,4.916944817730397e-24,case_upregulated,darkblue,,circle,30
YALI0F19492g,2,0.0,0.0007541478129713424,6.640118262831527e-11,control_overexpressed,orange,,circle,30
YALI0E09867g,2,0.007256645130567857,0.005279034690799397,6.644673999947731e-09,changed_regulation,green,,circle,30
YALI0B07755g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,changed_regulation,green,,circle,30
YALI0A17215g,2,0.0,0.0007541478129713424,1.5157002124736108e-10,changed_regulation,green,,circle,30
YALI0E34221g,2,0.0005934887351750265,0.005279034690799397,4.975620713697934e-07,control_overexpressed,orange,,circle,30
YALI0B16896g,2,0.005895443808873331,0.003770739064856712,1.2685080298837867e-05,control_upregulated,red,,circle,30
YALI0F23507g,2,0.01056730466052489,0.006787330316742082,3.3775790258638097e-10,changed_regulation,green,,circle,30
YALI0D04488g,2,0.0014743935041245904,0.005279034690799397,1.2008008648110702e-08,case_upregulated,darkblue,,circle,30
YALI0B18298g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,control_overexpressed,orange,,circle,30
YALI0E33774g,2,0.0,0.0007541478129713424,3.0388390181650418e-24,case_upregulated,darkblue,,circle,30
YALI0A18293g,2,0.002231920494853391,0.0015082956259426848,5.348188122296186e-07,changed_regulation,green,,circle,30
YALI0E05929g,2,0.004445152850819516,0.00904977375565611,3.9080625043495096e-08,case_upregulated,darkblue,,circle,30
YALI0D12749g,2,3.5914927915269414e-06,0.0030165912518853697,4.6340264854025787e-10,changed_regulation,green,,circle,30
YALI0F06402g,2,0.0015670495913583005,0.008295625942684766,5.770696399891427e-06,case_overexpressed,lightblue,,circle,30
YALI0F07084g,2,0.0007267369420832575,0.0030165912518853697,4.179981836516798e-11,changed_regulation,green,,circle,30
YALI0F20812g,2,4.553345285864709e-06,0.0015082956259426848,1.278835435624685e-23,changed_regulation,green,,circle,30
YALI0F16511g,15,0.0,0.0,7.01009922802087e-33,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0A20570g,2,1.1383363214661771e-05,0.0015082956259426848,7.959378264274605e-21,changed_regulation,green,,circle,30
YALI0F22693g,2,0.0,0.0007541478129713424,3.3620439856386764e-12,changed_regulation,green,,circle,30
YALI0D19470g,2,0.0,0.0007541478129713424,4.6094600583537515e-07,case_overexpressed,lightblue,,circle,30
YALI0F18502g,2,0.008178832914680871,0.00904977375565611,3.536232489234622e-08,case_upregulated,darkblue,,circle,30
YALI0D09333g,2,0.0,0.0007541478129713424,6.534979798500849e-25,changed_regulation,green,,circle,30
YALI0E05599g,2,0.04164191697008716,0.013574660633484163,2.3532909287960302e-08,case_upregulated,darkblue,,circle,30
YALI0E16148g,2,0.005149883452239552,0.0030165912518853697,2.372940677076031e-05,control_overexpressed,orange,,circle,30
YALI0C11858g,15,1.4026537624049288e-05,0.0015082956259426848,9.27230085641055e-08,changed_regulation,green,Transcription_Factor,roundrectangle,80
YALI0A20680g,2,0.000859623850553647,0.01583710407239819,0.0006121315725023576,changed_regulation,green,,circle,30
YALI0D24830g,2,0.0,0.0,7.01009922802087e-33,control_overexpressed,orange,,circle,30
YALI0D09207g,2,0.0013549910264520387,0.010558069381598794,1.249671722911321e-09,changed_regulation,green,,circle,30
YALI0F28501g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0F04169g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,changed_regulation,green,,circle,30
YALI0E11121g,2,0.0,0.0007541478129713424,2.4237024869471705e-10,changed_regulation,green,,circle,30
YALI0C12881g,2,0.00022706071361094674,0.008295625942684766,4.1053135472420576e-05,control_upregulated,red,,circle,30
YALI0E00770g,2,0.002492870342347942,0.01583710407239819,7.064815256032859e-05,control_upregulated,red,,circle,30
YALI0F31548g,2,0.0,0.0007541478129713424,1.4701243616242423e-26,control_overexpressed,orange,,circle,30
YALI0D08316g,2,0.0008464099378932134,0.007541478129713424,3.142923237007172e-11,changed_regulation,green,,circle,30
YALI0D09086g,2,0.0035436409687242096,0.0030165912518853697,1.1078613611928645e-12,case_upregulated,darkblue,,circle,30
YALI0B16822g,2,0.0,0.0,7.01009922802087e-33,case_upregulated,darkblue,,circle,30
YALI0D20526g,2,0.00236432453968525,0.0022624434389140274,1.3737645460318907e-11,changed_regulation,green,,circle,30
YALI0E16060g,2,0.0,0.0007541478129713424,1.3907599493726907e-12,changed_regulation,green,,circle,30
YALI0D14432g,2,0.0,0.0007541478129713424,0.0006668475789197759,control_overexpressed,orange,,circle,30
YALI0C07612g,2,0.025573956006921014,0.007541478129713424,3.0484428845713787e-05,control_overexpressed,orange,,circle,30
YALI0F05038g,2,1.88909622871887e-05,0.004524886877828055,1.0873308670885266e-16,changed_regulation,green,,circle,30
YALI0D00627g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0F22077g,2,0.0,0.0,7.01009922802087e-33,control_overexpressed,orange,,circle,30
YALI0D06303g,2,0.013421033590740794,0.006033182503770739,3.928790615134626e-10,changed_regulation,green,,circle,30
YALI0E15268g,2,0.0,0.0007541478129713424,6.34908008369832e-10,control_overexpressed,orange,,circle,30
YALI0F06732g,2,0.036899000543602414,0.011312217194570135,0.042204930432414633,control_upregulated,red,,circle,30
YALI0D23397g,2,0.0065773495293648164,0.004524886877828055,5.156420491121377e-06,control_upregulated,red,,circle,30
YALI0D26972g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0D08756g,2,0.0011827314380033582,0.0022624434389140274,2.514450834928831e-07,changed_regulation,green,,circle,30
YALI0E26961g,2,0.0,0.0,7.01009922802087e-33,changed_regulation,green,,circle,30
YALI0D13772g,2,0.002284027804726862,0.005279034690799397,7.239694459312108e-09,changed_regulation,green,,circle,30
YALI0E05423g,2,0.0,0.0030165912518853697,6.150847164595292e-10,case_upregulated,darkblue,,circle,30
YALI0C20053g,2,0.006607104730041178,0.004524886877828055,2.8120226954356815e-10,changed_regulation,green,,circle,30
YALI0F23177g,2,8.299479855791871e-05,0.008295625942684766,5.347718940369604e-06,case_overexpressed,lightblue,,circle,30
YALI0D17600g,2,0.0014910479394975953,0.003770739064856712,0.0002526708991763665,control_upregulated,red,,circle,30
YALI0F10615g,2,4.720466978758837e-06,0.0022624434389140274,5.742467423099989e-06,changed_regulation,green,,circle,30
YALI0A04873g,2,0.001500007528854203,0.0022624434389140274,1.479386744576039e-14,changed_regulation,green,,circle,30
YALI0C03377g,2,0.010110346343598078,0.018853695324283562,2.1366682751123143e-05,case_overexpressed,lightblue,,circle,30
YALI0E32153g,2,0.009327734345023113,0.03092006033182504,0.1976693355139153,control_upregulated,red,,circle,30
YALI0F05522g,2,0.000424125387699311,0.00980392156862745,6.90303942207539e-08,changed_regulation,green,,circle,30
YALI0B13200g,15,0.022465972814475845,0.006787330316742082,1.491834237494986e-10,changed_regulation,green,Transcription_Factor,roundrectangle,80
