Gene,FC_t1,FC_t2,Z,Class,Feature
YALI0A00869g,0.0,0.0,0.0,,
YALI0A00891g,-0.38329176858178304,0.9384465285571939,1.2174731962874157,,
YALI0A00913g,-0.7713000520567888,0.5632189069369795,1.2652644802363566,,
YALI0A00935g,0.0,0.0,0.0,,
YALI0A00957g,-3.0410366315814974,-1.2382672544127589,1.0237917667179142,control_overexpressed,
YALI0A00979g,-2.820975437238947,-0.3565367431980808,1.5891131200970505,changed_regulation,
YALI0A01001g,-1.688657169497973,-1.1237676644976293,0.25843590111486314,control_overexpressed,
YALI0A01023g,-4.702190826729736,1.2640353459185873,3.2617590164962937,changed_regulation,
YALI0A01045g,0.5051180603748238,0.916889877449979,0.5802212180609932,,
YALI0A01067g,-0.08507905106128835,0.1843816254207174,0.21902899281400856,,
YALI0A01089g,0.8250968093202943,-2.1588567835680728,-1.6036815910432698,control_upregulated,
YALI0A01111g,0.1469488893008085,0.08160745393696148,-0.034387067812886536,,
YALI0A01133g,1.4208543412616397,-1.5715994295915645,-2.330924630697467,changed_regulation,
YALI0A01155g,1.3074024733562286,1.0327525028302484,0.0923666460447313,case_overexpressed,
YALI0A01177r,0.0,0.0,0.0,,
YALI0A01221r,0.0,0.0,0.0,,
YALI0A01265g,0.0,0.0,0.0,,
YALI0A01287r,0.0,0.0,0.0,,
YALI0A01331g,1.5183955883558096,0.8789397723763513,-0.08583667944069075,,
YALI0A01353g,-1.266436720623422,0.7968726637350055,1.8529991817638505,changed_regulation,
YALI0A01375g,-0.28032893528245456,1.6292925369303177,1.6682989258217853,case_upregulated,
YALI0A01397g,-2.044356030196006,0.867961747214462,2.5809857632537527,changed_regulation,
YALI0A01419g,0.5538498402686757,-2.6566468376303933,-2.160173736811151,control_upregulated,
YALI0A01441g,0.9952236003114193,0.0,-0.9952236003114193,,
YALI0A01452g,-4.8866403534316705,0.38489879521250286,3.205499544855961,changed_regulation,
YALI0A01463g,-0.8357276845686614,0.6883472485390892,1.299349932134863,,
YALI0A01485g,-2.271193640510428,0.05736045221189986,1.0331773209145636,,
YALI0A01507g,0.0,0.0,0.0,,
YALI0A01540g,0.0,0.0,0.0,,
YALI0A01562g,0.0,0.0,0.0,,
YALI0A01584g,0.0,0.0,0.0,,
